Transaction_ID,Customer_ID,Transaction_Date,Transaction_Amount,Transaction_Type,Transaction_Amount_log,Satisfaction_Score,Feedback_Comments,Likelihood_to_Recommend
2490,842,2023-04-14 17:00:00,3320.0,Bill Payment,8.108021221376747,8.0,Unsatisfactory,7
2491,382,2023-04-14 18:00:00,3398.0,Investment,8.131236549696116,10.0,Unsatisfactory,4
2492,676,2023-04-14 19:00:00,1005.0,Investment,6.913737350659685,10.0,Unsatisfactory,3
2493,481,2023-04-14 20:00:00,1887.0,Loan Payment,7.543273346705446,10.0,Unsatisfactory,10
2494,919,2023-04-14 21:00:00,1833.0,Bill Payment,7.51425465281641,6.0,Good service,4
2495,936,2023-04-14 22:00:00,4916.0,Investment,8.50045386741194,9.0,Excellent,7
2496,5,2023-04-14 23:00:00,2305.0,Purchase,7.743269700829004,8.0,Unsatisfactory,7
2497,34,2023-04-15 00:00:00,3274.0,Purchase,8.094073148069352,4.0,Good service,8
2498,792,2023-04-15 01:00:00,1358.0,Bill Payment,7.214504414151143,9.0,Excellent,4
2499,145,2023-04-15 02:00:00,1813.0,Investment,7.503289630675082,8.0,Good service,2
2500,351,2023-04-15 03:00:00,2261.0,Purchase,7.724004656676065,10.0,Needs improvement,10
2501,583,2023-04-15 04:00:00,2910.0,Loan Payment,7.976251943745623,10.0,Very satisfied,3
2502,465,2023-04-15 05:00:00,1603.0,Purchase,7.38025578842646,8.0,Unsatisfactory,1
2503,348,2023-04-15 06:00:00,442.0,Loan Payment,6.093569770045136,8.0,Good service,4
2504,742,2023-04-15 07:00:00,3827.0,Purchase,8.250097752572845,9.0,Needs improvement,5
2505,125,2023-04-15 08:00:00,4927.0,Purchase,8.502688505213357,10.0,Good service,2
2506,790,2023-04-15 09:00:00,1080.0,Investment,6.985641817639208,10.0,Good service,1
2507,271,2023-04-15 10:00:00,4610.0,Purchase,8.436200032206706,8.0,Unsatisfactory,9
2508,357,2023-04-15 11:00:00,124.0,Purchase,4.8283137373023015,10.0,Needs improvement,9
2509,527,2023-04-15 12:00:00,1449.0,Loan Payment,7.27931883541462,9.0,Very satisfied,2
2510,754,2023-04-15 13:00:00,1800.0,Loan Payment,7.496097345175956,9.0,Good service,3
2511,498,2023-04-15 14:00:00,1004.0,Purchase,6.912742820493176,9.0,Good service,3
2512,153,2023-04-15 15:00:00,4328.0,Bill Payment,8.37309184744198,10.0,Excellent,6
2513,53,2023-04-15 16:00:00,4741.0,Purchase,8.464214266625351,8.0,Unsatisfactory,3
2514,149,2023-04-15 17:00:00,4777.0,Purchase,8.471777327885755,6.0,Good service,2
2515,503,2023-04-15 18:00:00,967.0,Investment,6.875232087276577,15.5,Excellent,8
2516,870,2023-04-15 19:00:00,105.0,Purchase,4.663439094112067,10.0,Unsatisfactory,5
2517,450,2023-04-15 20:00:00,2164.0,Purchase,7.68017564043659,7.0,Very satisfied,10
2518,219,2023-04-15 21:00:00,641.0,Loan Payment,6.464588303689961,9.0,Good service,3
2519,625,2023-04-15 22:00:00,3694.0,Loan Payment,8.214735833382303,9.0,Needs improvement,2
2520,800,2023-04-15 23:00:00,1711.0,Loan Payment,7.445417556701687,8.0,Very satisfied,10
2521,277,2023-04-16 00:00:00,707.0,Loan Payment,6.56244409369372,9.0,Unsatisfactory,10
2522,452,2023-04-16 01:00:00,41.0,Purchase,3.7376696182833684,8.0,Unsatisfactory,1
2523,428,2023-04-16 02:00:00,4884.0,Bill Payment,8.493924564476883,7.0,Good service,1
2524,83,2023-04-16 03:00:00,558.0,Investment,6.326149473155099,8.0,Very satisfied,5
2525,962,2023-04-16 04:00:00,2258.0,Investment,7.7226775164680035,10.0,Unsatisfactory,9
2526,218,2023-04-16 05:00:00,1903.0,Bill Payment,7.55171221535131,15.5,Good service,1
2527,738,2023-04-16 06:00:00,2844.0,Bill Payment,7.953318346560431,9.0,Very satisfied,10
2528,782,2023-04-16 07:00:00,1713.0,Investment,7.446585099157725,7.0,Very satisfied,3
2529,527,2023-04-16 08:00:00,1166.0,Purchase,7.062191632286556,9.0,Very satisfied,2
2530,404,2023-04-16 09:00:00,353.0,Investment,5.869296913133774,9.0,Excellent,3
2531,290,2023-04-16 10:00:00,4082.0,Bill Payment,8.314587291319576,6.0,Good service,2
2532,420,2023-04-16 11:00:00,3472.0,Purchase,8.152774052744075,10.0,Good service,9
2533,339,2023-04-16 12:00:00,2258.0,Investment,7.7226775164680035,10.0,Very satisfied,9
2534,777,2023-04-16 13:00:00,954.0,Purchase,6.86171134048073,9.0,Needs improvement,4
2535,711,2023-04-16 14:00:00,3890.0,Purchase,8.266421472984554,9.0,Needs improvement,6
2536,670,2023-04-16 15:00:00,2060.0,Bill Payment,7.630946580890459,6.0,Needs improvement,6
2537,845,2023-04-16 16:00:00,3295.0,Loan Payment,8.100464891029363,9.0,Unsatisfactory,4
2538,987,2023-04-16 17:00:00,2865.0,Investment,7.960672608388117,9.0,Needs improvement,2
2539,959,2023-04-16 18:00:00,1340.0,Bill Payment,7.201170883281678,10.0,Good service,6
2540,419,2023-04-16 19:00:00,2013.0,Investment,7.607878073278507,10.0,Good service,7
2541,909,2023-04-16 20:00:00,3625.0,Loan Payment,8.195885391314796,9.0,Unsatisfactory,7
2542,207,2023-04-16 21:00:00,1797.0,Loan Payment,7.494430215031565,6.0,Very satisfied,8
2543,686,2023-04-16 22:00:00,2256.0,Loan Payment,7.721791776817535,9.0,Very satisfied,7
2544,696,2023-04-16 23:00:00,3682.0,Loan Payment,8.211482916445066,5.0,Good service,9
2545,265,2023-04-17 00:00:00,2165.0,Investment,7.680637427560936,9.0,Good service,6
2546,983,2023-04-17 01:00:00,3489.0,Purchase,8.157657015196472,9.0,Good service,1
2547,758,2023-04-17 02:00:00,3030.0,Purchase,8.016647877057803,10.0,Good service,10
2548,36,2023-04-17 03:00:00,61.0,Loan Payment,4.127134385045092,9.0,Very satisfied,8
2549,373,2023-04-17 04:00:00,2169.0,Loan Payment,7.682482446534506,9.0,Good service,2
2550,488,2023-04-17 05:00:00,4400.0,Purchase,8.38958706681109,9.0,Good service,9
2551,259,2023-04-17 06:00:00,3661.0,Bill Payment,8.205764725234456,9.0,Good service,1
2552,994,2023-04-17 07:00:00,3925.0,Loan Payment,8.275376374836407,8.0,Very satisfied,2
2553,531,2023-04-17 08:00:00,2122.0,Purchase,7.660585461703256,9.0,Excellent,6
2554,924,2023-04-17 09:00:00,2631.0,Bill Payment,7.875499292445208,8.0,Unsatisfactory,9
2555,23,2023-04-17 10:00:00,4570.0,Purchase,8.427487278331744,8.0,Good service,6
2556,104,2023-04-17 11:00:00,4739.0,Bill Payment,8.463792414689122,8.0,Good service,5
2557,241,2023-04-17 12:00:00,1364.0,Investment,7.21890970761906,10.0,Very satisfied,2
2558,903,2023-04-17 13:00:00,3764.0,Bill Payment,8.233503140233994,6.0,Needs improvement,1
2559,873,2023-04-17 14:00:00,219.0,Loan Payment,5.393627546352361,7.0,Unsatisfactory,1
2560,716,2023-04-17 15:00:00,247.0,Bill Payment,5.5134287461649825,8.0,Needs improvement,10
2561,253,2023-04-17 16:00:00,345.0,Bill Payment,5.846438775057724,8.0,Needs improvement,3
2562,142,2023-04-17 17:00:00,3848.0,Loan Payment,8.255568653283746,9.0,Unsatisfactory,2
2563,814,2023-04-17 18:00:00,1586.0,Investment,7.369600720526409,10.0,Needs improvement,2
2564,655,2023-04-17 19:00:00,509.0,Bill Payment,6.234410725718371,10.0,Unsatisfactory,2
2565,451,2023-04-17 20:00:00,1574.0,Investment,7.362010551259734,10.0,Very satisfied,1
2566,783,2023-04-17 21:00:00,800.0,Purchase,6.68586094706836,10.0,Needs improvement,1
2567,307,2023-04-17 22:00:00,3550.0,Purchase,8.174984532943087,10.0,Very satisfied,1
2568,984,2023-04-17 23:00:00,3132.0,Loan Payment,8.049746290952191,10.0,Very satisfied,10
2569,500,2023-04-18 00:00:00,1145.0,Investment,7.044032897274685,7.0,Very satisfied,9
2570,622,2023-04-18 01:00:00,3954.0,Loan Payment,8.282735880201754,9.0,Very satisfied,10
2571,8,2023-04-18 02:00:00,2358.0,Loan Payment,7.765993079407675,8.0,Good service,1
2572,69,2023-04-18 03:00:00,4334.0,Bill Payment,8.374476889214643,8.0,Unsatisfactory,9
2573,702,2023-04-18 04:00:00,159.0,Purchase,5.075173815233827,10.0,Very satisfied,10
2574,691,2023-04-18 05:00:00,3216.0,Loan Payment,8.076204527239026,10.0,Good service,2
2575,575,2023-04-18 06:00:00,3538.0,Bill Payment,8.171599480345463,10.0,Unsatisfactory,1
2576,68,2023-04-18 07:00:00,1634.0,Bill Payment,7.399398083331354,4.0,Excellent,1
2577,718,2023-04-18 08:00:00,2584.0,Investment,7.85748078694253,7.0,Needs improvement,4
2578,912,2023-04-18 09:00:00,4438.0,Purchase,8.398184404834035,9.0,Needs improvement,1
2579,980,2023-04-18 10:00:00,4279.0,Investment,8.361708288575842,10.0,Good service,7
2580,408,2023-04-18 11:00:00,3294.0,Investment,8.100161446936607,10.0,Very satisfied,2
2581,518,2023-04-18 12:00:00,2118.0,Loan Payment,7.6586995582682995,10.0,Unsatisfactory,5
2582,119,2023-04-18 13:00:00,3957.0,Investment,8.28349412616251,10.0,Very satisfied,3
2583,825,2023-04-18 14:00:00,4924.0,Loan Payment,8.502079553606189,8.0,Good service,10
2584,31,2023-04-18 15:00:00,2273.0,Investment,7.729295674310482,9.0,Good service,8
2585,518,2023-04-18 16:00:00,1622.0,Bill Payment,7.392031567514591,10.0,Unsatisfactory,5
2586,483,2023-04-18 17:00:00,3825.0,Purchase,8.249575150000199,10.0,Needs improvement,5
2587,207,2023-04-18 18:00:00,4729.0,Purchase,8.46168048148598,6.0,Very satisfied,8
2588,669,2023-04-18 19:00:00,587.0,Purchase,6.376726947898627,7.0,Needs improvement,2
2589,579,2023-04-18 20:00:00,432.0,Bill Payment,6.07073772800249,8.0,Unsatisfactory,9
2590,971,2023-04-18 21:00:00,2773.0,Bill Payment,7.928045600874777,9.0,Good service,7
2591,387,2023-04-18 22:00:00,1239.0,Investment,7.122866658599083,7.0,Needs improvement,9
2592,412,2023-04-18 23:00:00,3186.0,Investment,8.066835314417336,7.0,Unsatisfactory,9
2593,842,2023-04-19 00:00:00,763.0,Investment,6.638567789166521,8.0,Unsatisfactory,7
2594,370,2023-04-19 01:00:00,4852.0,Investment,8.487352349405215,10.0,Very satisfied,1
2595,353,2023-04-19 02:00:00,697.0,Purchase,6.548219102762372,10.0,Very satisfied,7
2596,944,2023-04-19 03:00:00,732.0,Investment,6.597145701886651,9.0,Unsatisfactory,1
2597,336,2023-04-19 04:00:00,756.0,Bill Payment,6.6293632534374485,5.0,Good service,6
2598,891,2023-04-19 05:00:00,4347.0,Bill Payment,8.3774712482411,10.0,Very satisfied,7
2599,906,2023-04-19 06:00:00,2722.0,Bill Payment,7.909489492673759,9.0,Very satisfied,10
2600,289,2023-04-19 07:00:00,717.0,Loan Payment,6.576469569048224,10.0,Good service,8
2601,996,2023-04-19 08:00:00,444.0,Loan Payment,6.09807428216624,10.0,Very satisfied,10
2602,963,2023-04-19 09:00:00,4886.0,Loan Payment,8.494333897270154,9.0,Very satisfied,8
2603,965,2023-04-19 10:00:00,493.0,Investment,6.202535517187923,9.0,Good service,8
2604,140,2023-04-19 11:00:00,3528.0,Purchase,8.16876982367527,10.0,Excellent,4
2605,953,2023-04-19 12:00:00,1543.0,Purchase,7.342131730584722,7.0,Unsatisfactory,9
2606,300,2023-04-19 13:00:00,179.0,Investment,5.19295685089021,9.0,Needs improvement,10
2607,13,2023-04-19 14:00:00,1030.0,Investment,6.93828448401696,10.0,Excellent,6
2608,664,2023-04-19 15:00:00,4974.0,Loan Payment,8.512180649592693,10.0,Very satisfied,5
2609,428,2023-04-19 16:00:00,857.0,Bill Payment,6.754604099487962,7.0,Good service,1
2610,825,2023-04-19 17:00:00,705.0,Bill Payment,6.559615237493242,8.0,Good service,10
2611,864,2023-04-19 18:00:00,3356.0,Loan Payment,8.118802996980035,10.0,Good service,4
2612,400,2023-04-19 19:00:00,4023.0,Loan Payment,8.300031711779575,9.0,Good service,5
2613,992,2023-04-19 20:00:00,41.0,Purchase,3.7376696182833684,7.0,Needs improvement,2
2614,109,2023-04-19 21:00:00,186.0,Loan Payment,5.231108616854587,4.0,Good service,7
2615,485,2023-04-19 22:00:00,2974.0,Bill Payment,7.99799931797973,10.0,Good service,1
2616,888,2023-04-19 23:00:00,2122.0,Bill Payment,7.660585461703256,9.0,Needs improvement,10
2617,356,2023-04-20 00:00:00,3896.0,Investment,8.26796230533871,9.0,Good service,2
2618,149,2023-04-20 01:00:00,1512.0,Purchase,7.321849713788356,6.0,Good service,2
2619,879,2023-04-20 02:00:00,2325.0,Investment,7.75190533307861,7.0,Excellent,10
2620,716,2023-04-20 03:00:00,2654.0,Purchase,7.884199933676039,8.0,Needs improvement,10
2621,307,2023-04-20 04:00:00,75.0,Investment,4.330733340286331,10.0,Very satisfied,1
2622,533,2023-04-20 05:00:00,4238.0,Purchase,8.352082671352637,9.0,Very satisfied,1
2623,60,2023-04-20 06:00:00,1938.0,Loan Payment,7.569927655242652,10.0,Good service,3
2624,435,2023-04-20 07:00:00,594.0,Bill Payment,6.38856140554563,10.0,Very satisfied,9
2625,21,2023-04-20 08:00:00,1758.0,Loan Payment,7.472500744737558,10.0,Unsatisfactory,6
2626,875,2023-04-20 09:00:00,2214.0,Purchase,7.703007682479236,10.0,Needs improvement,3
2627,382,2023-04-20 10:00:00,3640.0,Purchase,8.200013648175434,10.0,Unsatisfactory,4
2628,245,2023-04-20 11:00:00,1902.0,Investment,7.551186867296149,9.0,Good service,7
2629,902,2023-04-20 12:00:00,2439.0,Purchase,7.799753318287247,6.0,Unsatisfactory,9
2630,73,2023-04-20 13:00:00,3103.0,Loan Payment,8.04044688130311,10.0,Good service,3
2631,449,2023-04-20 14:00:00,983.0,Purchase,6.891625897052253,9.0,Unsatisfactory,5
2632,76,2023-04-20 15:00:00,4034.0,Purchase,8.302761580704049,8.0,Good service,9
2633,698,2023-04-20 16:00:00,2652.0,Investment,7.88344635413774,10.0,Good service,8
2634,590,2023-04-20 17:00:00,1452.0,Purchase,7.2813856635702825,6.0,Excellent,10
2635,390,2023-04-20 18:00:00,4339.0,Investment,8.375629627094451,9.0,Good service,4
2636,577,2023-04-20 19:00:00,1487.0,Bill Payment,7.305188215393037,8.0,Unsatisfactory,1
2637,342,2023-04-20 20:00:00,780.0,Investment,6.660575149839686,10.0,Very satisfied,3
2638,290,2023-04-20 21:00:00,315.0,Purchase,5.755742213586912,6.0,Good service,2
2639,568,2023-04-20 22:00:00,11.0,Bill Payment,2.4849066497880004,8.0,Good service,3
2640,331,2023-04-20 23:00:00,280.0,Purchase,5.638354669333745,9.0,Very satisfied,7
2641,259,2023-04-21 00:00:00,4526.0,Investment,8.417814747435958,9.0,Good service,1
2642,426,2023-04-21 01:00:00,3224.0,Loan Payment,8.078688229229872,7.0,Good service,3
2643,702,2023-04-21 02:00:00,873.0,Bill Payment,6.773080375655535,10.0,Very satisfied,10
2644,6,2023-04-21 03:00:00,2749.0,Loan Payment,7.919356190660617,3.0,Needs improvement,1
2645,6,2023-04-21 04:00:00,2924.0,Loan Payment,7.981049759665957,3.0,Needs improvement,1
2646,191,2023-04-21 05:00:00,116.0,Bill Payment,4.762173934797756,9.0,Good service,8
2647,148,2023-04-21 06:00:00,3178.0,Loan Payment,8.064321960910803,10.0,Unsatisfactory,1
2648,405,2023-04-21 07:00:00,4654.0,Loan Payment,8.445697189711167,8.0,Needs improvement,8
2649,258,2023-04-21 08:00:00,2609.0,Loan Payment,7.867105500316739,4.0,Good service,1
2650,730,2023-04-21 09:00:00,2245.0,Loan Payment,7.716906135298388,9.0,Good service,7
2651,479,2023-04-21 10:00:00,2809.0,Bill Payment,7.940939762327791,8.0,Needs improvement,8
2652,90,2023-04-21 11:00:00,1521.0,Purchase,7.3277805384216315,6.0,Unsatisfactory,1
2653,824,2023-04-21 12:00:00,28.0,Loan Payment,3.367295829986474,8.0,Very satisfied,9
2654,864,2023-04-21 13:00:00,868.0,Bill Payment,6.767343125265392,10.0,Good service,4
2655,10,2023-04-21 14:00:00,1426.0,Bill Payment,7.2633296174768365,7.0,Good service,1
2656,87,2023-04-21 15:00:00,3042.0,Bill Payment,8.02059914989697,8.0,Very satisfied,10
2657,762,2023-04-21 16:00:00,4515.0,Bill Payment,8.415381925269553,4.0,Very satisfied,4
2658,838,2023-04-21 17:00:00,1436.0,Investment,7.270312886079025,6.0,Needs improvement,4
2659,151,2023-04-21 18:00:00,2541.0,Purchase,7.8407064517494,9.0,Very satisfied,8
2660,988,2023-04-21 19:00:00,4729.0,Purchase,8.46168048148598,9.0,Needs improvement,7
2661,625,2023-04-21 20:00:00,4761.0,Loan Payment,8.468423027046809,9.0,Needs improvement,2
2662,30,2023-04-21 21:00:00,4873.0,Bill Payment,8.491670234185152,9.0,Good service,10
2663,128,2023-04-21 22:00:00,4048.0,Investment,8.30622521603216,6.0,Unsatisfactory,10
2664,78,2023-04-21 23:00:00,4123.0,Bill Payment,8.32457884513685,8.0,Good service,2
2665,421,2023-04-22 00:00:00,2241.0,Loan Payment,7.715123603632105,9.0,Needs improvement,7
2666,55,2023-04-22 01:00:00,2462.0,Purchase,7.809135398120538,8.0,Needs improvement,7
2667,480,2023-04-22 02:00:00,2856.0,Loan Payment,7.957527402230773,7.0,Unsatisfactory,5
2668,305,2023-04-22 03:00:00,3212.0,Loan Payment,8.074960359115858,8.0,Excellent,3
2669,546,2023-04-22 04:00:00,1826.0,Loan Payment,7.510430556378006,10.0,Very satisfied,5
2670,105,2023-04-22 05:00:00,1790.0,Loan Payment,7.490529402060711,10.0,Very satisfied,10
2671,172,2023-04-22 06:00:00,4113.0,Loan Payment,8.322151070212902,10.0,Excellent,2
2672,499,2023-04-22 07:00:00,714.0,Loan Payment,6.5722825426940075,10.0,Needs improvement,8
2673,22,2023-04-22 08:00:00,1351.0,Loan Payment,7.20934025660291,7.0,Unsatisfactory,7
2674,287,2023-04-22 09:00:00,3472.0,Purchase,8.152774052744075,9.0,Good service,2
2675,391,2023-04-22 10:00:00,3600.0,Purchase,8.188966863648876,8.0,Good service,8
2676,617,2023-04-22 11:00:00,1169.0,Bill Payment,7.064759027791802,10.0,Very satisfied,4
2677,149,2023-04-22 12:00:00,4636.0,Bill Payment,8.441822884391462,6.0,Good service,2
2678,272,2023-04-22 13:00:00,3732.0,Investment,8.224967478914584,10.0,Good service,9
2679,788,2023-04-22 14:00:00,3448.0,Investment,8.145839612936841,7.0,Needs improvement,2
2680,299,2023-04-22 15:00:00,3570.0,Purchase,8.18060094759445,10.0,Good service,8
2681,172,2023-04-22 16:00:00,3092.0,Purchase,8.03689677268507,10.0,Excellent,2
2682,47,2023-04-22 17:00:00,1725.0,Investment,7.453561871643373,10.0,Needs improvement,1
2683,626,2023-04-22 18:00:00,2253.0,Purchase,7.720461694599722,9.0,Good service,10
2684,787,2023-04-22 19:00:00,1770.0,Investment,7.479299637782834,7.0,Needs improvement,1
2685,816,2023-04-22 20:00:00,4017.0,Bill Payment,8.29853954537488,10.0,Unsatisfactory,8
2686,992,2023-04-22 21:00:00,1806.0,Purchase,7.499423290592229,7.0,Needs improvement,2
2687,207,2023-04-22 22:00:00,2685.0,Purchase,7.895808377083183,6.0,Very satisfied,8
2688,453,2023-04-22 23:00:00,3246.0,Investment,8.085486772102845,7.0,Good service,9
2689,395,2023-04-23 00:00:00,53.0,Loan Payment,3.9889840465642745,9.0,Good service,10
2690,975,2023-04-23 01:00:00,498.0,Loan Payment,6.212606095751519,9.0,Needs improvement,3
2691,925,2023-04-23 02:00:00,4286.0,Bill Payment,8.363342466597977,10.0,Good service,4
2692,754,2023-04-23 03:00:00,3158.0,Purchase,8.058010800802085,9.0,Good service,3
2693,301,2023-04-23 04:00:00,4733.0,Purchase,8.46252579007393,7.0,Needs improvement,8
2694,708,2023-04-23 05:00:00,966.0,Investment,6.874198495453294,8.0,Very satisfied,7
2695,676,2023-04-23 06:00:00,2124.0,Loan Payment,7.661527081358517,10.0,Unsatisfactory,3
2696,176,2023-04-23 07:00:00,1125.0,Loan Payment,7.026426808699636,8.0,Unsatisfactory,2
2697,855,2023-04-23 08:00:00,1791.0,Bill Payment,7.491087593534876,7.0,Unsatisfactory,6
2698,783,2023-04-23 09:00:00,2836.0,Loan Payment,7.950502434808851,10.0,Needs improvement,1
2699,110,2023-04-23 10:00:00,660.0,Loan Payment,6.493753839851687,10.0,Good service,2
2700,684,2023-04-23 11:00:00,1886.0,Loan Payment,7.54274354536855,9.0,Good service,1
2701,963,2023-04-23 12:00:00,350.0,Investment,5.860786223465865,9.0,Very satisfied,8
2702,864,2023-04-23 13:00:00,2960.0,Loan Payment,7.993282328101591,10.0,Good service,4
2703,202,2023-04-23 14:00:00,3385.0,Bill Payment,8.12740456269308,9.0,Unsatisfactory,3
2704,168,2023-04-23 15:00:00,2455.0,Loan Payment,7.806289289267033,10.0,Very satisfied,10
2705,614,2023-04-23 16:00:00,2760.0,Bill Payment,7.923348211930154,10.0,Very satisfied,10
2706,86,2023-04-23 17:00:00,2154.0,Investment,7.675546002537848,10.0,Needs improvement,10
2707,654,2023-04-23 18:00:00,1364.0,Investment,7.21890970761906,10.0,Good service,10
2708,959,2023-04-23 19:00:00,3286.0,Bill Payment,8.097730573664219,10.0,Good service,6
2709,849,2023-04-23 20:00:00,458.0,Investment,6.129050210060545,9.0,Good service,8
2710,725,2023-04-23 21:00:00,4182.0,Purchase,8.338783971442199,10.0,Unsatisfactory,5
2711,51,2023-04-23 22:00:00,4654.0,Purchase,8.445697189711167,8.0,Needs improvement,8
2712,112,2023-04-23 23:00:00,807.0,Purchase,6.694562058521095,10.0,Very satisfied,3
2713,463,2023-04-24 00:00:00,3506.0,Purchase,8.162516250140179,10.0,Unsatisfactory,8
2714,442,2023-04-24 01:00:00,4920.0,Purchase,8.501267040865978,10.0,Good service,5
2715,271,2023-04-24 02:00:00,2192.0,Investment,7.693025748417888,8.0,Unsatisfactory,9
2716,577,2023-04-24 03:00:00,3336.0,Bill Payment,8.112827478751374,8.0,Unsatisfactory,1
2717,344,2023-04-24 04:00:00,655.0,Investment,6.486160788944089,10.0,Good service,2
2718,183,2023-04-24 05:00:00,729.0,Loan Payment,6.593044534142437,6.0,Excellent,6
2719,503,2023-04-24 06:00:00,1532.0,Purchase,7.334981878871814,15.5,Excellent,8
2720,844,2023-04-24 07:00:00,1079.0,Purchase,6.984716320118265,9.0,Very satisfied,6
2721,10,2023-04-24 08:00:00,4753.0,Investment,8.46674164792014,7.0,Good service,1
2722,494,2023-04-24 09:00:00,4897.0,Loan Payment,8.496582237512113,7.0,Needs improvement,7
2723,234,2023-04-24 10:00:00,4684.0,Investment,8.452121194672523,5.0,Needs improvement,10
2724,298,2023-04-24 11:00:00,3085.0,Bill Payment,8.034631032923107,5.0,Good service,8
2725,244,2023-04-24 12:00:00,3817.0,Purchase,8.247482004285693,7.0,Unsatisfactory,6
2726,509,2023-04-24 13:00:00,3371.0,Investment,8.123261319121745,10.0,Excellent,1
2727,351,2023-04-24 14:00:00,2166.0,Bill Payment,7.681099001536359,10.0,Needs improvement,10
2728,267,2023-04-24 15:00:00,4565.0,Purchase,8.42639282708974,10.0,Unsatisfactory,8
2729,630,2023-04-24 16:00:00,2323.0,Purchase,7.751045117971802,4.0,Good service,5
2730,656,2023-04-24 17:00:00,3515.0,Purchase,8.165079258805068,10.0,Excellent,3
