Transaction_ID,Customer_ID,Transaction_Date,Transaction_Amount,Transaction_Type,Transaction_Year,Transaction_Month,Transaction_Day,Transaction_DayOfWeek,Amount_Category
2911,239,2023-05-02 06:00:00,3592.0,Purchase,2023,5,2,1,Large
2912,13,2023-05-02 07:00:00,4207.0,Investment,2023,5,2,1,Large
2913,122,2023-05-02 08:00:00,1639.0,Purchase,2023,5,2,1,Large
2914,144,2023-05-02 09:00:00,4298.0,Bill Payment,2023,5,2,1,Large
2915,684,2023-05-02 10:00:00,1095.0,Purchase,2023,5,2,1,Medium
2916,455,2023-05-02 11:00:00,2467.0,Bill Payment,2023,5,2,1,Large
2917,368,2023-05-02 12:00:00,4405.0,Bill Payment,2023,5,2,1,Large
2918,759,2023-05-02 13:00:00,3276.0,Loan Payment,2023,5,2,1,Large
2919,247,2023-05-02 14:00:00,463.0,Bill Payment,2023,5,2,1,Small
2920,923,2023-05-02 15:00:00,2631.0,Investment,2023,5,2,1,Large
2921,45,2023-05-02 16:00:00,628.0,Investment,2023,5,2,1,Medium
2922,765,2023-05-02 17:00:00,646.0,Bill Payment,2023,5,2,1,Medium
2923,375,2023-05-02 18:00:00,2358.0,Bill Payment,2023,5,2,1,Large
2924,291,2023-05-02 19:00:00,2481.5,Purchase,2023,5,2,1,Large
2925,207,2023-05-02 20:00:00,3046.0,Purchase,2023,5,2,1,Large
2926,924,2023-05-02 21:00:00,2259.0,Loan Payment,2023,5,2,1,Large
2927,995,2023-05-02 22:00:00,2731.0,Purchase,2023,5,2,1,Large
2928,519,2023-05-02 23:00:00,2359.0,Investment,2023,5,2,1,Large
2929,958,2023-05-03 00:00:00,4442.0,Purchase,2023,5,3,2,Large
2930,242,2023-05-03 01:00:00,2004.0,Loan Payment,2023,5,3,2,Large
2931,622,2023-05-03 02:00:00,2830.0,Loan Payment,2023,5,3,2,Large
2932,114,2023-05-03 03:00:00,1081.0,Bill Payment,2023,5,3,2,Medium
2933,819,2023-05-03 04:00:00,2041.0,Loan Payment,2023,5,3,2,Large
2934,302,2023-05-03 05:00:00,1259.0,Bill Payment,2023,5,3,2,Medium
2935,276,2023-05-03 06:00:00,2481.5,Investment,2023,5,3,2,Large
2936,96,2023-05-03 07:00:00,3566.0,Investment,2023,5,3,2,Large
2937,294,2023-05-03 08:00:00,337.0,Purchase,2023,5,3,2,Small
2938,701,2023-05-03 09:00:00,806.0,Loan Payment,2023,5,3,2,Medium
2939,360,2023-05-03 10:00:00,2871.0,Investment,2023,5,3,2,Large
2940,288,2023-05-03 11:00:00,4770.0,Bill Payment,2023,5,3,2,Large
2941,154,2023-05-03 12:00:00,2803.0,Loan Payment,2023,5,3,2,Large
2942,570,2023-05-03 13:00:00,3104.0,Loan Payment,2023,5,3,2,Large
2943,423,2023-05-03 14:00:00,2987.0,Bill Payment,2023,5,3,2,Large
2944,916,2023-05-03 15:00:00,972.0,Loan Payment,2023,5,3,2,Medium
2945,850,2023-05-03 16:00:00,1278.0,Loan Payment,2023,5,3,2,Medium
2946,50,2023-05-03 17:00:00,382.0,Investment,2023,5,3,2,Small
2947,207,2023-05-03 18:00:00,4390.0,Bill Payment,2023,5,3,2,Large
2948,564,2023-05-03 19:00:00,2578.0,Investment,2023,5,3,2,Large
2949,854,2023-05-03 20:00:00,4912.0,Bill Payment,2023,5,3,2,Large
2950,883,2023-05-03 21:00:00,4752.0,Purchase,2023,5,3,2,Large
2951,662,2023-05-03 22:00:00,3703.0,Loan Payment,2023,5,3,2,Large
2952,565,2023-05-03 23:00:00,1614.0,Loan Payment,2023,5,3,2,Large
2953,213,2023-05-04 00:00:00,105.0,Investment,2023,5,4,3,Small
2954,66,2023-05-04 01:00:00,4379.0,Loan Payment,2023,5,4,3,Large
2955,232,2023-05-04 02:00:00,3951.0,Loan Payment,2023,5,4,3,Large
2956,885,2023-05-04 03:00:00,1210.0,Investment,2023,5,4,3,Medium
2957,811,2023-05-04 04:00:00,3954.0,Investment,2023,5,4,3,Large
2958,850,2023-05-04 05:00:00,4889.0,Bill Payment,2023,5,4,3,Large
2959,663,2023-05-04 06:00:00,141.0,Purchase,2023,5,4,3,Small
2960,717,2023-05-04 07:00:00,3125.0,Investment,2023,5,4,3,Large
2961,320,2023-05-04 08:00:00,1400.0,Bill Payment,2023,5,4,3,Medium
2962,767,2023-05-04 09:00:00,1159.0,Investment,2023,5,4,3,Medium
2963,137,2023-05-04 10:00:00,3520.0,Bill Payment,2023,5,4,3,Large
2964,881,2023-05-04 11:00:00,3657.0,Purchase,2023,5,4,3,Large
2965,647,2023-05-04 12:00:00,817.0,Bill Payment,2023,5,4,3,Medium
2966,937,2023-05-04 13:00:00,4849.0,Bill Payment,2023,5,4,3,Large
2967,566,2023-05-04 14:00:00,60.0,Loan Payment,2023,5,4,3,Small
2968,65,2023-05-04 15:00:00,3218.0,Investment,2023,5,4,3,Large
2969,514,2023-05-04 16:00:00,65.0,Bill Payment,2023,5,4,3,Small
2970,132,2023-05-04 17:00:00,3674.0,Investment,2023,5,4,3,Large
2971,334,2023-05-04 18:00:00,2481.5,Bill Payment,2023,5,4,3,Large
2972,32,2023-05-04 19:00:00,4548.0,Loan Payment,2023,5,4,3,Large
2973,868,2023-05-04 20:00:00,2886.0,Loan Payment,2023,5,4,3,Large
2974,898,2023-05-04 21:00:00,89.0,Purchase,2023,5,4,3,Small
2975,872,2023-05-04 22:00:00,4482.0,Bill Payment,2023,5,4,3,Large
2976,498,2023-05-04 23:00:00,3950.0,Loan Payment,2023,5,4,3,Large
2977,243,2023-05-05 00:00:00,2976.0,Investment,2023,5,5,4,Large
2978,192,2023-05-05 01:00:00,3738.0,Bill Payment,2023,5,5,4,Large
2979,142,2023-05-05 02:00:00,4546.0,Bill Payment,2023,5,5,4,Large
2980,660,2023-05-05 03:00:00,135.0,Purchase,2023,5,5,4,Small
2981,601,2023-05-05 04:00:00,228.0,Investment,2023,5,5,4,Small
2982,561,2023-05-05 05:00:00,957.0,Purchase,2023,5,5,4,Medium
2983,648,2023-05-05 06:00:00,4383.0,Bill Payment,2023,5,5,4,Large
2984,988,2023-05-05 07:00:00,604.0,Purchase,2023,5,5,4,Medium
2985,191,2023-05-05 08:00:00,150.0,Bill Payment,2023,5,5,4,Small
2986,942,2023-05-05 09:00:00,2903.0,Bill Payment,2023,5,5,4,Large
2987,149,2023-05-05 10:00:00,3065.0,Purchase,2023,5,5,4,Large
2988,599,2023-05-05 11:00:00,1640.0,Purchase,2023,5,5,4,Large
2989,416,2023-05-05 12:00:00,2481.5,Bill Payment,2023,5,5,4,Large
2990,520,2023-05-05 13:00:00,4215.0,Purchase,2023,5,5,4,Large
2991,735,2023-05-05 14:00:00,2670.0,Purchase,2023,5,5,4,Large
2992,869,2023-05-05 15:00:00,3400.0,Bill Payment,2023,5,5,4,Large
2993,16,2023-05-05 16:00:00,4901.0,Investment,2023,5,5,4,Large
2994,808,2023-05-05 17:00:00,2039.0,Purchase,2023,5,5,4,Large
2995,106,2023-05-05 18:00:00,4834.0,Purchase,2023,5,5,4,Large
2996,283,2023-05-05 19:00:00,2562.0,Loan Payment,2023,5,5,4,Large
2997,104,2023-05-05 20:00:00,3621.0,Investment,2023,5,5,4,Large
2998,361,2023-05-05 21:00:00,1050.0,Purchase,2023,5,5,4,Medium
2999,658,2023-05-05 22:00:00,324.0,Bill Payment,2023,5,5,4,Small
3000,35,2023-05-05 23:00:00,3469.0,Loan Payment,2023,5,5,4,Large
3001,113,2023-05-06 00:00:00,4182.0,Loan Payment,2023,5,6,5,Large
3002,308,2023-05-06 01:00:00,3035.0,Loan Payment,2023,5,6,5,Large
3003,911,2023-05-06 02:00:00,2956.0,Purchase,2023,5,6,5,Large
3004,959,2023-05-06 03:00:00,3246.0,Bill Payment,2023,5,6,5,Large
3005,53,2023-05-06 04:00:00,3690.0,Loan Payment,2023,5,6,5,Large
3006,859,2023-05-06 05:00:00,4817.0,Investment,2023,5,6,5,Large
3007,81,2023-05-06 06:00:00,3116.0,Loan Payment,2023,5,6,5,Large
3008,616,2023-05-06 07:00:00,1547.0,Loan Payment,2023,5,6,5,Large
3009,834,2023-05-06 08:00:00,2481.5,Investment,2023,5,6,5,Large
3010,369,2023-05-06 09:00:00,1877.0,Loan Payment,2023,5,6,5,Large
3011,242,2023-05-06 10:00:00,4959.0,Loan Payment,2023,5,6,5,Large
3012,31,2023-05-06 11:00:00,1171.0,Investment,2023,5,6,5,Medium
3013,829,2023-05-06 12:00:00,3930.0,Purchase,2023,5,6,5,Large
3014,704,2023-05-06 13:00:00,3892.0,Investment,2023,5,6,5,Large
3015,869,2023-05-06 14:00:00,2766.0,Purchase,2023,5,6,5,Large
3016,361,2023-05-06 15:00:00,1922.0,Purchase,2023,5,6,5,Large
3017,233,2023-05-06 16:00:00,274.0,Purchase,2023,5,6,5,Small
3018,610,2023-05-06 17:00:00,4438.0,Investment,2023,5,6,5,Large
3019,34,2023-05-06 18:00:00,4925.0,Investment,2023,5,6,5,Large
3020,243,2023-05-06 19:00:00,1312.0,Purchase,2023,5,6,5,Medium
3021,951,2023-05-06 20:00:00,1204.0,Investment,2023,5,6,5,Medium
3022,59,2023-05-06 21:00:00,1536.0,Purchase,2023,5,6,5,Large
3023,771,2023-05-06 22:00:00,3614.0,Investment,2023,5,6,5,Large
3024,529,2023-05-06 23:00:00,4404.0,Bill Payment,2023,5,6,5,Large
3025,78,2023-05-07 00:00:00,2258.0,Investment,2023,5,7,6,Large
3026,718,2023-05-07 01:00:00,1168.0,Investment,2023,5,7,6,Medium
3027,302,2023-05-07 02:00:00,4377.0,Investment,2023,5,7,6,Large
3028,678,2023-05-07 03:00:00,4640.0,Purchase,2023,5,7,6,Large
3029,803,2023-05-07 04:00:00,3523.0,Purchase,2023,5,7,6,Large
3030,897,2023-05-07 05:00:00,2088.0,Bill Payment,2023,5,7,6,Large
3031,112,2023-05-07 06:00:00,1154.0,Bill Payment,2023,5,7,6,Medium
3032,413,2023-05-07 07:00:00,78.0,Loan Payment,2023,5,7,6,Small
3033,900,2023-05-07 08:00:00,3727.0,Bill Payment,2023,5,7,6,Large
3034,317,2023-05-07 09:00:00,3018.0,Purchase,2023,5,7,6,Large
3035,865,2023-05-07 10:00:00,2481.5,Bill Payment,2023,5,7,6,Large
3036,145,2023-05-07 11:00:00,1179.0,Bill Payment,2023,5,7,6,Medium
3037,668,2023-05-07 12:00:00,993.0,Investment,2023,5,7,6,Medium
3039,858,2023-05-07 14:00:00,3987.0,Loan Payment,2023,5,7,6,Large
3040,648,2023-05-07 15:00:00,3344.0,Investment,2023,5,7,6,Large
3041,930,2023-05-07 16:00:00,2350.0,Purchase,2023,5,7,6,Large
3042,827,2023-05-07 17:00:00,2025.0,Loan Payment,2023,5,7,6,Large
3043,18,2023-05-07 18:00:00,1462.0,Purchase,2023,5,7,6,Medium
3044,351,2023-05-07 19:00:00,2143.0,Loan Payment,2023,5,7,6,Large
3045,955,2023-05-07 20:00:00,1049.0,Investment,2023,5,7,6,Medium
3046,155,2023-05-07 21:00:00,4733.0,Loan Payment,2023,5,7,6,Large
3047,784,2023-05-07 22:00:00,4223.0,Loan Payment,2023,5,7,6,Large
3048,506,2023-05-07 23:00:00,3476.0,Bill Payment,2023,5,7,6,Large
3049,778,2023-05-08 00:00:00,2481.5,Purchase,2023,5,8,0,Large
3050,360,2023-05-08 01:00:00,4267.0,Investment,2023,5,8,0,Large
3051,332,2023-05-08 02:00:00,2757.0,Loan Payment,2023,5,8,0,Large
3052,918,2023-05-08 03:00:00,4272.0,Purchase,2023,5,8,0,Large
3053,528,2023-05-08 04:00:00,4405.0,Purchase,2023,5,8,0,Large
3054,12,2023-05-08 05:00:00,3505.0,Bill Payment,2023,5,8,0,Large
3055,75,2023-05-08 06:00:00,3865.0,Purchase,2023,5,8,0,Large
3056,212,2023-05-08 07:00:00,571.0,Investment,2023,5,8,0,Medium
3057,691,2023-05-08 08:00:00,2213.0,Bill Payment,2023,5,8,0,Large
3058,641,2023-05-08 09:00:00,3429.0,Loan Payment,2023,5,8,0,Large
3059,283,2023-05-08 10:00:00,1154.0,Investment,2023,5,8,0,Medium
3061,780,2023-05-08 12:00:00,1561.0,Investment,2023,5,8,0,Large
3062,30,2023-05-08 13:00:00,4031.0,Bill Payment,2023,5,8,0,Large
3063,9,2023-05-08 14:00:00,570.0,Purchase,2023,5,8,0,Medium
3064,309,2023-05-08 15:00:00,1197.0,Investment,2023,5,8,0,Medium
3065,445,2023-05-08 16:00:00,3143.0,Purchase,2023,5,8,0,Large
3066,310,2023-05-08 17:00:00,3421.0,Purchase,2023,5,8,0,Large
3067,677,2023-05-08 18:00:00,1699.0,Investment,2023,5,8,0,Large
3068,705,2023-05-08 19:00:00,4417.0,Purchase,2023,5,8,0,Large
3069,426,2023-05-08 20:00:00,2433.0,Bill Payment,2023,5,8,0,Large
3070,817,2023-05-08 21:00:00,2481.5,Bill Payment,2023,5,8,0,Large
3071,772,2023-05-08 22:00:00,590.0,Loan Payment,2023,5,8,0,Medium
3072,704,2023-05-08 23:00:00,986.0,Purchase,2023,5,8,0,Medium
3073,591,2023-05-09 00:00:00,4282.0,Purchase,2023,5,9,1,Large
3074,691,2023-05-09 01:00:00,4619.0,Loan Payment,2023,5,9,1,Large
3075,91,2023-05-09 02:00:00,2366.0,Bill Payment,2023,5,9,1,Large
3076,456,2023-05-09 03:00:00,128.0,Loan Payment,2023,5,9,1,Small
3077,444,2023-05-09 04:00:00,1552.0,Loan Payment,2023,5,9,1,Large
3078,727,2023-05-09 05:00:00,4872.0,Loan Payment,2023,5,9,1,Large
3079,79,2023-05-09 06:00:00,3053.0,Purchase,2023,5,9,1,Large
3080,475,2023-05-09 07:00:00,982.0,Purchase,2023,5,9,1,Medium
3081,927,2023-05-09 08:00:00,925.0,Purchase,2023,5,9,1,Medium
3082,103,2023-05-09 09:00:00,1447.0,Purchase,2023,5,9,1,Medium
3083,623,2023-05-09 10:00:00,596.0,Investment,2023,5,9,1,Medium
3084,456,2023-05-09 11:00:00,360.0,Loan Payment,2023,5,9,1,Small
3085,990,2023-05-09 12:00:00,4601.0,Loan Payment,2023,5,9,1,Large
3086,314,2023-05-09 13:00:00,2572.0,Purchase,2023,5,9,1,Large
3087,247,2023-05-09 14:00:00,1880.0,Bill Payment,2023,5,9,1,Large
3088,234,2023-05-09 15:00:00,282.0,Investment,2023,5,9,1,Small
3089,594,2023-05-09 16:00:00,2937.0,Investment,2023,5,9,1,Large
3090,644,2023-05-09 17:00:00,4368.0,Bill Payment,2023,5,9,1,Large
3091,235,2023-05-09 18:00:00,3449.0,Purchase,2023,5,9,1,Large
3092,790,2023-05-09 19:00:00,3051.0,Investment,2023,5,9,1,Large
3093,387,2023-05-09 20:00:00,3958.0,Investment,2023,5,9,1,Large
3094,847,2023-05-09 21:00:00,1774.0,Loan Payment,2023,5,9,1,Large
3095,611,2023-05-09 22:00:00,4300.0,Loan Payment,2023,5,9,1,Large
3096,943,2023-05-09 23:00:00,1780.0,Purchase,2023,5,9,1,Large
3097,38,2023-05-10 00:00:00,1532.0,Purchase,2023,5,10,2,Large
3098,161,2023-05-10 01:00:00,841.0,Loan Payment,2023,5,10,2,Medium
3099,462,2023-05-10 02:00:00,571.0,Loan Payment,2023,5,10,2,Medium
3100,944,2023-05-10 03:00:00,3550.0,Loan Payment,2023,5,10,2,Large
3101,449,2023-05-10 04:00:00,4146.0,Bill Payment,2023,5,10,2,Large
3102,117,2023-05-10 05:00:00,1489.0,Investment,2023,5,10,2,Medium
3103,241,2023-05-10 06:00:00,4476.0,Purchase,2023,5,10,2,Large
3104,26,2023-05-10 07:00:00,1215.0,Purchase,2023,5,10,2,Medium
3105,648,2023-05-10 08:00:00,666.0,Bill Payment,2023,5,10,2,Medium
3106,562,2023-05-10 09:00:00,3950.0,Loan Payment,2023,5,10,2,Large
3107,976,2023-05-10 10:00:00,599.0,Investment,2023,5,10,2,Medium
3108,806,2023-05-10 11:00:00,4336.0,Loan Payment,2023,5,10,2,Large
3109,906,2023-05-10 12:00:00,4914.0,Purchase,2023,5,10,2,Large
3110,298,2023-05-10 13:00:00,1381.0,Bill Payment,2023,5,10,2,Medium
3111,805,2023-05-10 14:00:00,4584.0,Investment,2023,5,10,2,Large
3112,154,2023-05-10 15:00:00,3761.0,Investment,2023,5,10,2,Large
3113,732,2023-05-10 16:00:00,3769.0,Investment,2023,5,10,2,Large
3114,652,2023-05-10 17:00:00,2110.0,Investment,2023,5,10,2,Large
3115,468,2023-05-10 18:00:00,1894.0,Bill Payment,2023,5,10,2,Large
3116,49,2023-05-10 19:00:00,757.0,Purchase,2023,5,10,2,Medium
3117,654,2023-05-10 20:00:00,473.0,Investment,2023,5,10,2,Small
3118,46,2023-05-10 21:00:00,763.0,Investment,2023,5,10,2,Medium
3119,675,2023-05-10 22:00:00,592.0,Purchase,2023,5,10,2,Medium
3120,285,2023-05-10 23:00:00,2215.0,Loan Payment,2023,5,10,2,Large
3121,780,2023-05-11 00:00:00,4124.0,Investment,2023,5,11,3,Large
3122,628,2023-05-11 01:00:00,4160.0,Investment,2023,5,11,3,Large
3123,82,2023-05-11 02:00:00,4037.0,Loan Payment,2023,5,11,3,Large
3124,44,2023-05-11 03:00:00,4826.0,Purchase,2023,5,11,3,Large
3125,706,2023-05-11 04:00:00,3363.0,Purchase,2023,5,11,3,Large
3126,770,2023-05-11 05:00:00,2818.0,Investment,2023,5,11,3,Large
3127,955,2023-05-11 06:00:00,3613.0,Purchase,2023,5,11,3,Large
3128,273,2023-05-11 07:00:00,3923.0,Loan Payment,2023,5,11,3,Large
3129,394,2023-05-11 08:00:00,1429.0,Bill Payment,2023,5,11,3,Medium
3130,786,2023-05-11 09:00:00,2177.0,Loan Payment,2023,5,11,3,Large
3131,790,2023-05-11 10:00:00,2154.0,Loan Payment,2023,5,11,3,Large
3132,595,2023-05-11 11:00:00,2177.0,Bill Payment,2023,5,11,3,Large
3133,58,2023-05-11 12:00:00,1570.0,Loan Payment,2023,5,11,3,Large
3134,565,2023-05-11 13:00:00,1186.0,Investment,2023,5,11,3,Medium
3135,1,2023-05-11 14:00:00,1278.0,Investment,2023,5,11,3,Medium
3136,216,2023-05-11 15:00:00,3597.0,Purchase,2023,5,11,3,Large
3137,317,2023-05-11 16:00:00,1176.0,Purchase,2023,5,11,3,Medium
3138,228,2023-05-11 17:00:00,3585.0,Loan Payment,2023,5,11,3,Large
3139,473,2023-05-11 18:00:00,2851.0,Investment,2023,5,11,3,Large
3140,484,2023-05-11 19:00:00,1880.0,Investment,2023,5,11,3,Large
3141,766,2023-05-11 20:00:00,3939.0,Bill Payment,2023,5,11,3,Large
3142,671,2023-05-11 21:00:00,2277.0,Purchase,2023,5,11,3,Large
3143,287,2023-05-11 22:00:00,2896.0,Investment,2023,5,11,3,Large
3144,511,2023-05-11 23:00:00,169.0,Loan Payment,2023,5,11,3,Small
3145,578,2023-05-12 00:00:00,2668.0,Investment,2023,5,12,4,Large
3146,915,2023-05-12 01:00:00,3773.0,Purchase,2023,5,12,4,Large
3147,821,2023-05-12 02:00:00,4744.0,Loan Payment,2023,5,12,4,Large
3148,972,2023-05-12 03:00:00,1065.0,Purchase,2023,5,12,4,Medium
3149,458,2023-05-12 04:00:00,343.0,Investment,2023,5,12,4,Small
3150,95,2023-05-12 05:00:00,3606.0,Investment,2023,5,12,4,Large
3151,493,2023-05-12 06:00:00,901.0,Investment,2023,5,12,4,Medium
3152,765,2023-05-12 07:00:00,2997.0,Purchase,2023,5,12,4,Large
3153,150,2023-05-12 08:00:00,4457.0,Loan Payment,2023,5,12,4,Large
3154,23,2023-05-12 09:00:00,1372.0,Investment,2023,5,12,4,Medium
3155,756,2023-05-12 10:00:00,935.0,Investment,2023,5,12,4,Medium
3156,215,2023-05-12 11:00:00,2453.0,Investment,2023,5,12,4,Large
3157,399,2023-05-12 12:00:00,2587.0,Bill Payment,2023,5,12,4,Large
3158,410,2023-05-12 13:00:00,3990.0,Bill Payment,2023,5,12,4,Large
3159,131,2023-05-12 14:00:00,2415.0,Loan Payment,2023,5,12,4,Large
3160,855,2023-05-12 15:00:00,1429.0,Purchase,2023,5,12,4,Medium
3161,148,2023-05-12 16:00:00,2885.0,Investment,2023,5,12,4,Large
3162,381,2023-05-12 17:00:00,69.0,Investment,2023,5,12,4,Small
3163,109,2023-05-12 18:00:00,2534.0,Purchase,2023,5,12,4,Large
3164,552,2023-05-12 19:00:00,2481.5,Purchase,2023,5,12,4,Large
3165,121,2023-05-12 20:00:00,2669.0,Loan Payment,2023,5,12,4,Large
3166,295,2023-05-12 21:00:00,4106.0,Purchase,2023,5,12,4,Large
3167,120,2023-05-12 22:00:00,1588.0,Investment,2023,5,12,4,Large
3168,456,2023-05-12 23:00:00,4416.0,Loan Payment,2023,5,12,4,Large
3169,530,2023-05-13 00:00:00,3115.0,Bill Payment,2023,5,13,5,Large
3170,169,2023-05-13 01:00:00,717.0,Loan Payment,2023,5,13,5,Medium
3171,710,2023-05-13 02:00:00,1790.0,Loan Payment,2023,5,13,5,Large
3172,923,2023-05-13 03:00:00,2423.0,Loan Payment,2023,5,13,5,Large
3173,996,2023-05-13 04:00:00,4963.0,Purchase,2023,5,13,5,Large
3174,143,2023-05-13 05:00:00,3416.0,Investment,2023,5,13,5,Large
3175,37,2023-05-13 06:00:00,2171.0,Purchase,2023,5,13,5,Large
3176,698,2023-05-13 07:00:00,3549.0,Investment,2023,5,13,5,Large
3177,261,2023-05-13 08:00:00,618.0,Purchase,2023,5,13,5,Medium
3178,231,2023-05-13 09:00:00,318.0,Loan Payment,2023,5,13,5,Small
3179,254,2023-05-13 10:00:00,4317.0,Investment,2023,5,13,5,Large
3180,329,2023-05-13 11:00:00,2374.0,Purchase,2023,5,13,5,Large
3181,903,2023-05-13 12:00:00,2481.5,Loan Payment,2023,5,13,5,Large
3182,297,2023-05-13 13:00:00,255.0,Bill Payment,2023,5,13,5,Small
3183,980,2023-05-13 14:00:00,248.0,Purchase,2023,5,13,5,Small
3184,10,2023-05-13 15:00:00,529.0,Purchase,2023,5,13,5,Medium
3185,446,2023-05-13 16:00:00,3917.0,Bill Payment,2023,5,13,5,Large
3186,922,2023-05-13 17:00:00,286.0,Purchase,2023,5,13,5,Small
3187,836,2023-05-13 18:00:00,4038.0,Bill Payment,2023,5,13,5,Large
3188,230,2023-05-13 19:00:00,2481.5,Investment,2023,5,13,5,Large
3189,536,2023-05-13 20:00:00,615.0,Bill Payment,2023,5,13,5,Medium
3190,78,2023-05-13 21:00:00,4583.0,Loan Payment,2023,5,13,5,Large
3191,425,2023-05-13 22:00:00,4613.0,Bill Payment,2023,5,13,5,Large
3192,193,2023-05-13 23:00:00,4063.0,Investment,2023,5,13,5,Large
3193,401,2023-05-14 00:00:00,2722.0,Bill Payment,2023,5,14,6,Large
3194,109,2023-05-14 01:00:00,151.0,Bill Payment,2023,5,14,6,Small
3195,792,2023-05-14 02:00:00,3671.0,Investment,2023,5,14,6,Large
3196,923,2023-05-14 03:00:00,2379.0,Purchase,2023,5,14,6,Large
3197,263,2023-05-14 04:00:00,1727.0,Purchase,2023,5,14,6,Large
3198,329,2023-05-14 05:00:00,4566.0,Loan Payment,2023,5,14,6,Large
3199,363,2023-05-14 06:00:00,4775.0,Loan Payment,2023,5,14,6,Large
3200,867,2023-05-14 07:00:00,3437.0,Bill Payment,2023,5,14,6,Large
3201,378,2023-05-14 08:00:00,2481.5,Purchase,2023,5,14,6,Large
3202,780,2023-05-14 09:00:00,1854.0,Purchase,2023,5,14,6,Large
3203,341,2023-05-14 10:00:00,409.0,Bill Payment,2023,5,14,6,Small
3204,259,2023-05-14 11:00:00,4773.0,Investment,2023,5,14,6,Large
3205,335,2023-05-14 12:00:00,2573.0,Purchase,2023,5,14,6,Large
3206,85,2023-05-14 13:00:00,1532.0,Loan Payment,2023,5,14,6,Large
3207,522,2023-05-14 14:00:00,1344.0,Bill Payment,2023,5,14,6,Medium
3208,801,2023-05-14 15:00:00,2633.0,Investment,2023,5,14,6,Large
3209,814,2023-05-14 16:00:00,248.0,Loan Payment,2023,5,14,6,Small
3210,571,2023-05-14 17:00:00,3225.0,Purchase,2023,5,14,6,Large
3211,308,2023-05-14 18:00:00,3657.0,Investment,2023,5,14,6,Large
3212,262,2023-05-14 19:00:00,1626.0,Loan Payment,2023,5,14,6,Large
3213,898,2023-05-14 20:00:00,2439.0,Bill Payment,2023,5,14,6,Large
3214,797,2023-05-14 21:00:00,3662.0,Investment,2023,5,14,6,Large
3215,631,2023-05-14 22:00:00,1731.0,Investment,2023,5,14,6,Large
3216,680,2023-05-14 23:00:00,2481.5,Bill Payment,2023,5,14,6,Large
3217,865,2023-05-15 00:00:00,3149.0,Purchase,2023,5,15,0,Large
3218,701,2023-05-15 01:00:00,2888.0,Purchase,2023,5,15,0,Large
3219,452,2023-05-15 02:00:00,1545.0,Investment,2023,5,15,0,Large
3220,251,2023-05-15 03:00:00,545.0,Investment,2023,5,15,0,Medium
3221,324,2023-05-15 04:00:00,958.0,Investment,2023,5,15,0,Medium
3222,925,2023-05-15 05:00:00,4968.0,Loan Payment,2023,5,15,0,Large
3223,229,2023-05-15 06:00:00,2652.0,Investment,2023,5,15,0,Large
3224,702,2023-05-15 07:00:00,3951.0,Purchase,2023,5,15,0,Large
3225,828,2023-05-15 08:00:00,1031.0,Bill Payment,2023,5,15,0,Medium
3226,636,2023-05-15 09:00:00,443.0,Bill Payment,2023,5,15,0,Small
3227,596,2023-05-15 10:00:00,1413.0,Bill Payment,2023,5,15,0,Medium
3228,297,2023-05-15 11:00:00,3521.0,Investment,2023,5,15,0,Large
3229,727,2023-05-15 12:00:00,2945.0,Investment,2023,5,15,0,Large
3230,237,2023-05-15 13:00:00,4888.0,Bill Payment,2023,5,15,0,Large
3231,978,2023-05-15 14:00:00,4274.0,Loan Payment,2023,5,15,0,Large
3232,625,2023-05-15 15:00:00,4814.0,Loan Payment,2023,5,15,0,Large
3233,217,2023-05-15 16:00:00,3343.0,Loan Payment,2023,5,15,0,Large
3234,833,2023-05-15 17:00:00,1612.0,Loan Payment,2023,5,15,0,Large
3235,246,2023-05-15 18:00:00,238.0,Purchase,2023,5,15,0,Small
3236,448,2023-05-15 19:00:00,4532.0,Bill Payment,2023,5,15,0,Large
3237,847,2023-05-15 20:00:00,4227.0,Purchase,2023,5,15,0,Large
3238,319,2023-05-15 21:00:00,2206.0,Investment,2023,5,15,0,Large
3239,994,2023-05-15 22:00:00,2909.0,Loan Payment,2023,5,15,0,Large
3240,432,2023-05-15 23:00:00,120.0,Loan Payment,2023,5,15,0,Small
3241,404,2023-05-16 00:00:00,1254.0,Bill Payment,2023,5,16,1,Medium
3242,886,2023-05-16 01:00:00,4169.0,Loan Payment,2023,5,16,1,Large
3243,37,2023-05-16 02:00:00,2695.0,Bill Payment,2023,5,16,1,Large
3244,576,2023-05-16 03:00:00,3811.0,Investment,2023,5,16,1,Large
3245,731,2023-05-16 04:00:00,3877.0,Loan Payment,2023,5,16,1,Large
3246,342,2023-05-16 05:00:00,1387.0,Loan Payment,2023,5,16,1,Medium
3247,389,2023-05-16 06:00:00,2481.5,Purchase,2023,5,16,1,Large
3248,34,2023-05-16 07:00:00,22.0,Bill Payment,2023,5,16,1,Small
3249,39,2023-05-16 08:00:00,4344.0,Bill Payment,2023,5,16,1,Large
3250,579,2023-05-16 09:00:00,3271.0,Loan Payment,2023,5,16,1,Large
3251,209,2023-05-16 10:00:00,672.0,Purchase,2023,5,16,1,Medium
3252,830,2023-05-16 11:00:00,2481.5,Loan Payment,2023,5,16,1,Large
3253,856,2023-05-16 12:00:00,703.0,Bill Payment,2023,5,16,1,Medium
